Threads, Peak Performance
19974,-16885.234375
19975,-4589.271973
19976,-17808.851562
19977,-12691.963867
19978,-8664.769531
19979,-13060.501953
19980,-6780.671387
19981,-5673.728027
19982,-22048.996094
19983,-10755.174805
19984,-694.203247
19985,-4492.918457
19986,-1701.134155
19987,-3228.012695
19988,-57.088051
19989,-12375.471680
19990,-9870.906250
19991,-8713.808594
19992,3475.849854
19993,-1659.848022
19994,6014.882324
19995,-2500.086914
19996,-332.990936
19997,7793.082520
19998,5947.079102
19999,7891.743652
20000,17789.751953
20001,9664.060547
20002,-608.975159
20003,23569.781250
20004,11034.244141
20005,16527.314453
20006,7179.738770
20007,11381.421875
20008,21871.128906
20009,20887.601562
20010,26218.634766
20011,26200.462891
20012,21375.945312
20013,30588.824219
20014,34044.773438
20015,29260.748047
20016,30834.630859
20017,31906.566406
20018,30115.025391
20019,27166.093750
20020,37193.800781
20021,39361.910156
20022,32935.019531
20023,32732.115234
20024,42578.851562
20025,36928.988281
20026,25251.683594
20027,34208.015625
20028,46109.925781
20029,39772.207031
20030,41917.027344
20031,42789.640625
20032,39154.843750
20033,34562.640625
20034,27424.363281
20035,43064.832031
20036,44645.957031
20037,45347.007812
20038,46500.558594
20039,40040.621094
20040,49333.136719
20041,33974.472656
20042,54132.757812
20043,45442.613281
20044,35336.339844
20045,46555.101562
20046,44537.839844
20047,47737.800781
20048,50692.277344
20049,30517.345703
20050,40301.433594
20051,51383.539062
20052,45092.691406
20053,46099.519531
20054,39332.800781
20055,21954.455078
20056,49700.230469
20057,41282.167969
20058,38648.136719
20059,35182.851562
20060,32947.902344
20061,42181.210938
20062,43980.980469
20063,33348.753906
20064,40239.207031
20065,31804.462891
20066,42103.546875
20067,42545.046875
20068,30604.560547
20069,30676.433594
20070,29482.248047
20071,28774.982422
20072,26251.283203
20073,20136.933594
20074,33028.878906
20075,31657.841797
20076,21793.339844
20077,22428.320312
20078,34233.480469
20079,22769.093750
20080,19670.402344
20081,17518.953125
20082,22389.373047
20083,16190.394531
20084,20245.406250
20085,20073.927734
20086,16784.335938
20087,29565.966797
20088,18954.136719
20089,1380.477905
20090,16778.773438
20091,11420.993164
20092,28934.488281
20093,10630.672852
20094,4454.716309
20095,14626.743164
20096,2936.079102
20097,378.165649
20098,5944.504883
20099,572.216125
20100,1735.625610
20101,-2227.652588
20102,-8845.539062
20103,-11147.059570
20104,-11094.182617
20105,-7905.916992
20106,-5502.701172
20107,-19677.990234
20108,-8226.463867
20109,-13875.864258
20110,-6850.008789
20111,-20051.923828
20112,-13660.668945
20113,-23528.425781
20114,-36653.386719
20115,-13154.824219
20116,-15624.831055
20117,-15292.835938
20118,-21764.785156
20119,-26912.058594
20120,-32126.279297
20121,-17770.712891
20122,-30217.134766
20123,-30844.234375
20124,-32788.074219
20125,-28787.259766
20126,-29461.171875
20127,-23688.628906
20128,-27916.154297
20129,-28474.410156
20130,-34341.042969
20131,-34150.343750
20132,-24470.470703
20133,-44417.035156
20134,-31996.816406
20135,-34197.359375
20136,-29120.648438
20137,-34455.093750
20138,-43825.632812
20139,-36135.476562
20140,-46017.550781
20141,-40247.792969
20142,-37937.128906
20143,-36598.718750
20144,-29272.332031
20145,-40032.890625
20146,-50145.472656
20147,-36349.304688
20148,-41781.191406
20149,-31398.832031
20150,-46326.792969
20151,-38012.648438
20152,-43495.808594
20153,-34432.394531
20154,-40554.843750
20155,-48380.019531
20156,-37540.847656
20157,-45786.863281
20158,-36022.867188
20159,-34480.718750
20160,-42243.367188
20161,-51592.839844
20162,-37587.671875
20163,-46430.578125
20164,-51858.105469
20165,-47035.003906
20166,-37561.703125
20167,-41019.398438
20168,-38485.953125
20169,-39972.195312
20170,-40093.585938
20171,-41404.179688
20172,-41725.984375
20173,-32936.945312
20174,-31763.570312
20175,-34976.035156
20176,-28227.658203
20177,-36668.054688
20178,-36618.300781
20179,-30841.380859
20180,-27461.880859
20181,-20106.599609
20182,-30025.906250
20183,-20253.021484
20184,-29552.863281
20185,-31691.962891
20186,-16470.269531
20187,-22852.630859
20188,-29274.281250
20189,-20544.396484
20190,-8906.844727
20191,-21650.941406
20192,-15503.323242
20193,-18653.972656
20194,-26115.603516
20195,-11073.734375
20196,-15039.299805
20197,-2139.477539
20198,1069.832275
20199,-14950.376953
20200,-9607.913086
20201,-7993.067383
20202,-8819.996094
20203,-1033.501709
20204,989.165771
20205,-8631.172852
20206,-1547.840820
20207,-1615.816895
20208,8116.833008
20209,-6848.563477
20210,-1829.200073
20211,1943.655518
20212,10805.871094
20213,3314.505859
20214,11687.122070
20215,19754.294922
20216,1921.851440
20217,6453.727051
20218,23105.570312
20219,5106.844238
20220,8473.817383
20221,9264.735352
20222,22879.685547
20223,24435.656250
20224,28686.968750
20225,12953.478516
20226,34802.785156
20227,25935.433594
20228,28054.074219
20229,30585.621094
20230,19544.324219
20231,31653.330078
20232,22966.156250
20233,17877.572266
20234,32513.916016
20235,39584.105469
20236,28169.396484
20237,30659.605469
20238,17880.376953
20239,39158.359375
20240,31739.441406
20241,29982.763672
20242,46124.082031
20243,44231.660156
20244,36690.042969
20245,36954.617188
20246,31696.986328
20247,54645.121094
20248,42528.582031
20249,37326.308594
20250,41468.160156
20251,40145.171875
20252,37506.277344
20253,48717.464844
20254,48675.136719
20255,38205.894531
20256,41369.050781
20257,42283.218750
20258,36024.488281
20259,45739.222656
20260,37620.343750
20261,40791.578125
20262,40252.644531
20263,54127.414062
20264,41895.171875
20265,37824.656250
20266,32409.681641
20267,33303.664062
20268,41160.066406
20269,46741.769531
20270,43621.789062
20271,41963.890625
20272,47518.714844
20273,34492.453125
20274,41050.433594
20275,39224.269531
20276,30214.855469
20277,43209.492188
20278,37373.984375
20279,32984.531250
20280,46128.945312
20281,30394.417969
20282,37771.250000
20283,54255.355469
20284,34610.562500
20285,29957.550781
20286,25275.183594
20287,28297.349609
20288,26878.458984
20289,32183.000000
20290,27169.726562
20291,20985.923828
20292,27025.947266
20293,19701.812500
20294,25717.087891
20295,22396.332031
20296,25283.181641
20297,25454.242188
20298,14739.592773
20299,17351.228516
20300,22347.058594
20301,10087.667969
20302,21586.355469
20303,15964.332031
20304,8385.991211
20305,14123.314453
20306,6719.909180
20307,3723.536133
20308,-9660.958984
20309,8763.924805
20310,5201.108887
20311,-2680.444092
20312,5909.372559
20313,8242.791992
20314,-6602.572754
20315,8654.946289
20316,-8778.701172
20317,-5641.434570
20318,-10997.020508
20319,-773.135925
20320,-3433.152588
20321,-3502.350586
20322,-6631.980957
20323,-10883.307617
20324,-14934.596680
20325,-20312.525391
20326,-11826.109375
20327,-17454.966797
20328,-12367.724609
20329,-17883.189453
20330,-16823.220703
20331,-30755.398438
20332,-16450.800781
20333,-31562.578125
20334,-19489.060547
20335,-23839.478516
20336,-21544.951172
20337,-21377.783203
20338,-30632.082031
20339,-37653.308594
20340,-31333.982422
20341,-33679.453125
20342,-24057.607422
20343,-36757.566406
20344,-21004.480469
20345,-34339.316406
20346,-26856.296875
20347,-27257.408203
20348,-34207.058594
20349,-34582.167969
20350,-37705.648438
20351,-43106.925781
20352,-48110.500000
20353,-30052.257812
20354,-44350.003906
20355,-45543.171875
20356,-47432.949219
20357,-42221.226562
20358,-31809.482422
20359,-36345.171875
20360,-41172.714844
20361,-38901.968750
20362,-41722.371094
20363,-31360.880859
20364,-47097.054688
20365,-38635.472656
20366,-43609.093750
20367,-41832.785156
20368,-48915.812500
20369,-39753.343750
20370,-40833.500000
20371,-41757.792969
20372,-52308.183594
20373,-35554.015625
20374,-40374.625000
20375,-31441.875000
20376,-38342.917969
20377,-50499.968750
20378,-47115.281250
20379,-39397.621094
20380,-31567.886719
20381,-40109.914062
20382,-32756.560547
20383,-37571.097656
20384,-32193.644531
20385,-41504.207031
20386,-32526.642578
20387,-45674.957031
20388,-37169.531250
20389,-33004.777344
20390,-34233.292969
20391,-34197.726562
20392,-28642.291016
20393,-28096.042969
20394,-28249.818359
20395,-24795.957031
20396,-24034.212891
20397,-24149.474609
20398,-37928.519531
20399,-27226.638672
20400,-32461.644531
20401,-23801.707031
20402,-18955.527344
20403,-30288.951172
20404,-32056.470703
20405,-26926.496094
20406,-24235.716797
20407,-15817.832031
20408,-29145.453125
20409,-20180.269531
20410,-26261.933594
20411,-12555.276367
20412,-16707.015625
20413,-17752.072266
20414,-15224.369141
20415,-8110.072754
20416,-8685.759766
20417,-4732.571289
20418,-2238.405762
20419,-12132.620117
20420,-3299.393311
20421,-8865.961914
20422,3889.437744
20423,-3620.074707
20424,-2612.901611
20425,6244.155273
20426,833.863586
20427,15020.411133
20428,4067.362549
20429,18367.039062
20430,4188.605957
20431,10553.796875
20432,10707.579102
20433,12071.883789
20434,12197.934570
20435,17462.781250
20436,12877.697266
20437,18646.289062
20438,19676.652344
20439,13675.250977
20440,23042.355469
20441,24173.091797
20442,15176.384766
20443,34048.859375
20444,14046.266602
20445,38151.796875
20446,31918.869141
20447,32142.427734
20448,28970.646484
20449,20093.472656
20450,32461.589844
20451,33125.167969
20452,21939.421875
20453,33677.316406
20454,27323.488281
20455,33487.457031
20456,38953.164062
20457,38796.277344
20458,41205.203125
20459,36932.109375
20460,49203.597656
20461,47904.347656
20462,45567.136719
20463,35834.253906
20464,39188.796875
20465,32217.240234
20466,39862.222656
20467,35851.714844
20468,32899.078125
20469,46268.726562
20470,33174.351562
20471,46783.929688
20472,45451.386719
20473,45250.175781
20474,46337.648438
20475,35072.894531
20476,48023.628906
20477,38599.730469
20478,40016.859375
20479,35707.675781
20480,27287.455078
20481,44697.691406
20482,48964.488281
20483,39220.003906
20484,39902.601562
20485,44627.351562
20486,45444.031250
20487,43737.636719
20488,47328.398438
20489,37274.464844
20490,31990.279297
20491,35416.003906
20492,40959.535156
20493,39190.601562
20494,37111.898438
20495,35391.726562
20496,31325.867188
20497,31994.937500
20498,26949.203125
20499,31783.958984
20500,25888.822266
20501,33519.070312
20502,14865.414062
20503,37143.039062
20504,31313.476562
20505,31061.070312
20506,29354.234375
20507,29908.416016
20508,16810.269531
20509,23595.697266
20510,24168.816406
20511,9652.935547
20512,24025.679688
20513,31148.828125
20514,22075.070312
20515,25618.722656
20516,4942.030762
20517,21614.052734
20518,8090.925781
20519,15413.118164
20520,15735.412109
20521,8813.790039
20522,10155.540039
20523,11711.911133
20524,7124.947754
20525,3824.951660
20526,14093.572266
20527,406.854370
20528,8453.309570
20529,8917.658203
20530,-2159.049561
20531,-3148.505859
20532,-1408.552979
20533,-6408.208984
20534,1857.417236
20535,384.244629
20536,-8453.086914
20537,-26159.867188
20538,-17672.421875
20539,-7254.235352
20540,-12462.928711
20541,-14097.488281
20542,-4636.814453
20543,-17000.451172
20544,-11454.688477
20545,-14906.267578
20546,-27154.416016
20547,-13570.906250
20548,-18972.921875
20549,-19741.939453
20550,-30732.724609
20551,-28018.283203
20552,-20965.583984
20553,-28531.302734
20554,-23656.005859
20555,-37626.414062
20556,-29333.691406
20557,-25461.480469
20558,-27208.949219
20559,-39498.593750
20560,-17721.505859
20561,-29770.707031
20562,-40013.550781
20563,-28247.980469
20564,-36954.519531
20565,-25852.158203
20566,-35226.050781
20567,-42625.691406
20568,-43532.914062
20569,-34839.839844
20570,-38851.101562
20571,-37573.269531
20572,-36401.296875
20573,-40581.496094
20574,-46316.609375
20575,-40404.273438
20576,-43177.042969
20577,-49661.250000
20578,-47357.101562
20579,-35506.093750
20580,-43785.402344
20581,-39973.054688
20582,-51940.730469
20583,-45286.566406
20584,-38244.347656
20585,-33896.230469
20586,-43297.128906
20587,-41984.906250
20588,-34804.039062
20589,-42780.468750
20590,-51689.562500
20591,-47119.519531
20592,-40680.832031
20593,-48217.792969
20594,-36135.816406
20595,-37764.355469
20596,-44506.652344
20597,-32931.234375
20598,-36912.929688
20599,-36191.769531
20600,-32865.128906
20601,-43754.230469
20602,-46220.187500
20603,-47363.097656
20604,-32188.960938
20605,-36613.996094
20606,-42890.812500
20607,-39190.589844
20608,-47328.847656
20609,-21736.550781
20610,-28795.263672
20611,-26114.822266
20612,-23118.101562
20613,-26056.929688
20614,-18522.224609
20615,-35799.808594
20616,-19026.943359
20617,-29013.751953
20618,-11054.302734
20619,-29736.898438
20620,-17639.619141
20621,-27721.960938
20622,-22778.408203
20623,-5909.844238
20624,-20003.306641
20625,-14060.541016
20626,-20181.958984
20627,-17558.453125
20628,-1782.437988
20629,-16638.033203
20630,-7121.362793
20631,-5583.044434
20632,1360.549072
20633,-4588.546387
20634,-6807.994629
20635,-9989.132812
20636,-884.451721
20637,167.043320
20638,-8894.768555
20639,1770.471313
20640,6956.055664
20641,10237.625000
20642,8132.190918
20643,3057.178955
20644,-2242.024170
20645,3156.739502
20646,8114.987793
20647,5533.173828
20648,23340.830078
20649,21540.121094
20650,16065.751953
20651,25736.615234
20652,25349.210938
20653,32867.050781
20654,28777.582031
20655,23138.791016
20656,21153.667969
20657,20624.035156
20658,17169.050781
20659,26298.582031
20660,16776.675781
20661,19016.642578
20662,19439.828125
20663,20447.158203
20664,30241.552734
20665,33910.968750
20666,31229.322266
20667,30813.921875
20668,35743.992188
20669,34692.886719
20670,33678.652344
20671,29757.634766
20672,35391.378906
20673,39392.835938
20674,35705.757812
20675,28712.517578
20676,41749.101562
20677,46957.097656
20678,25054.099609
20679,41703.714844
20680,40818.074219
20681,39122.437500
20682,35592.207031
20683,37539.992188
20684,36419.167969
20685,51696.718750
20686,49173.441406
20687,41187.175781
20688,38472.722656
20689,40715.398438
20690,42842.820312
20691,46207.203125
20692,45007.523438
20693,39547.785156
20694,45042.292969
20695,39202.343750
20696,44888.488281
20697,34423.699219
20698,49758.839844
20699,42273.808594
20700,51951.328125
20701,38748.445312
20702,46070.304688
20703,39476.285156
20704,35060.156250
20705,37547.882812
20706,42232.386719
20707,43643.929688
20708,32707.078125
20709,35077.171875
20710,44063.429688
20711,41121.644531
20712,40793.363281
20713,35264.917969
20714,43163.902344
20715,29325.294922
20716,35143.523438
20717,24299.476562
20718,15731.594727
20719,33821.609375
20720,29171.328125
20721,20378.638672
20722,32863.296875
20723,22621.542969
20724,19105.873047
20725,25753.503906
20726,8577.580078
20727,30977.406250
20728,18997.873047
20729,14897.201172
20730,15315.870117
20731,23770.544922
20732,21110.320312
20733,29448.931641
20734,21565.759766
20735,18587.460938
20736,13092.434570
20737,1010.631165
20738,8517.375977
20739,2958.723389
20740,13805.667969
20741,-355.720062
20742,-4475.155762
20743,-11165.833984
20744,6722.530273
20745,-5950.532715
20746,-10349.355469
20747,-2452.243408
20748,-5744.014648
20749,-1028.539551
20750,-7201.869141
20751,-4742.549316
20752,3445.062256
20753,-6582.457031
20754,-13559.300781
20755,-15375.516602
20756,-8663.218750
20757,-19992.382812
20758,-19690.652344
20759,-16116.534180
20760,-16476.683594
20761,-1562.509399
20762,-24767.855469
20763,-19269.339844
20764,-24922.771484
20765,-9357.286133
20766,-30004.554688
20767,-25159.597656
20768,-26677.628906
20769,-28969.708984
20770,-34112.085938
20771,-46095.535156
20772,-38253.472656
20773,-30712.798828
20774,-32618.238281
20775,-34895.484375
20776,-29603.960938
20777,-33604.460938
20778,-26695.515625
20779,-47306.171875
20780,-32041.382812
20781,-28854.427734
20782,-43475.476562
20783,-43006.558594
20784,-38433.101562
20785,-36682.488281
20786,-32931.910156
20787,-45678.578125
20788,-39000.855469
20789,-51162.425781
20790,-32660.111328
20791,-52025.230469
20792,-40251.007812
20793,-43087.574219
20794,-37853.195312
20795,-55474.406250
20796,-54793.250000
20797,-46686.964844
20798,-38136.316406
20799,-50145.039062
20800,-41310.574219
20801,-43375.035156
20802,-39965.578125
20803,-37221.167969
20804,-42189.207031
20805,-39289.398438
20806,-32391.642578
20807,-26849.599609
20808,-27320.406250
20809,-43449.253906
20810,-36428.468750
20811,-26646.832031
20812,-36304.066406
20813,-34035.507812
20814,-32410.056641
20815,-37058.539062
20816,-31356.679688
20817,-31589.398438
20818,-43239.500000
20819,-30972.259766
20820,-35468.902344
20821,-38116.796875
20822,-42446.195312
20823,-37807.875000
20824,-26108.738281
20825,-28659.232422
20826,-17935.398438
20827,-21858.808594
